user_id,signup_date,city,acquisition_source,device_type
5314,21-10-2025,Delhi,Instagram,iOS
5315,10-09-2025,Chennai,Google Ads,Android
5316,23-05-2025,Bengaluru,Google Ads,Android
5317,07-09-2025,Bengaluru,Google Ads,Android
5318,29-10-2025,Hyderabad,Google Ads,Android
5319,25-01-2025,Pune,Facebook,Android
5320,04-10-2025,Hyderabad,Organic Search,Android
5321,11-03-2025,Chennai,Instagram,Android
5322,23-04-2025,Bengaluru,Instagram,Android
5323,29-12-2025,Bengaluru,Organic Search,iOS
5324,22-04-2025,Mumbai,Google Ads,Android
5325,30-12-2025,Chennai,Referral,Android
5326,30-10-2025,Pune,Instagram,iOS
5327,01-04-2025,Pune,Organic Search,Android
5328,18-01-2025,Pune,Organic Search,Android
5329,29-05-2025,Chennai,Facebook,Android
5330,15-08-2025,Mumbai,Instagram,iOS
5331,02-08-2025,Mumbai,Organic Search,Android
5332,26-12-2025,Hyderabad,Referral,Android
5333,31-05-2025,Chennai,Referral,Android
5334,11-07-2025,Chennai,Instagram,iOS
5335,09-02-2025,Mumbai,Referral,iOS
5336,30-08-2025,Delhi,Instagram,Android
5337,18-05-2025,Delhi,Instagram,iOS
5338,11-12-2025,Hyderabad,Facebook,Android
5339,29-06-2025,Delhi,Instagram,Android
5340,19-07-2025,Delhi,Facebook,iOS
5341,22-07-2025,Delhi,Facebook,Android
5342,02-03-2025,Bengaluru,Instagram,Android
5343,11-07-2025,Hyderabad,Facebook,Android
5344,05-01-2025,Mumbai,Organic Search,iOS
5345,25-08-2025,Delhi,Instagram,iOS
5346,30-06-2025,Pune,Facebook,iOS
5347,07-11-2025,Bengaluru,Google Ads,Android
5348,06-02-2025,Delhi,Google Ads,iOS
5349,25-02-2025,Bengaluru,Instagram,Android
5350,25-08-2025,Hyderabad,Google Ads,Android
5351,24-12-2025,Pune,Instagram,iOS
5352,15-12-2025,Pune,Organic Search,Android
5353,16-07-2025,Pune,Facebook,Android
5354,14-03-2025,Delhi,Google Ads,Android
5355,28-02-2025,Bengaluru,Google Ads,Android
5356,28-08-2025,Pune,Google Ads,Android
5357,02-01-2025,Chennai,Google Ads,Android
5358,26-12-2025,Chennai,Google Ads,Android
5359,07-07-2025,Bengaluru,Google Ads,Android
5360,03-11-2025,Delhi,Instagram,Android
5361,30-01-2025,Delhi,Instagram,Android
5362,24-09-2025,Hyderabad,Facebook,Android
5363,18-04-2025,Hyderabad,Organic Search,Android
5364,28-11-2025,Pune,Instagram,iOS
5365,31-03-2025,Mumbai,Instagram,Android
5366,24-07-2025,Hyderabad,Instagram,Android
5367,08-08-2025,Delhi,Organic Search,iOS
5368,04-04-2025,Mumbai,Organic Search,Android
5369,13-04-2025,Hyderabad,Facebook,iOS
5370,11-08-2025,Bengaluru,Organic Search,Android
5371,05-07-2025,Chennai,Google Ads,Android
5372,03-07-2025,Hyderabad,Organic Search,Android
5373,11-06-2025,Hyderabad,Instagram,Android
5374,04-09-2025,Bengaluru,Instagram,iOS
5375,31-01-2025,Delhi,Facebook,iOS
5376,21-02-2025,Pune,Google Ads,iOS
5377,11-12-2025,Bengaluru,Facebook,iOS
5378,17-03-2025,Pune,Google Ads,iOS
5379,05-10-2025,Hyderabad,Facebook,Android
5380,09-02-2025,Delhi,Instagram,iOS
5381,11-04-2025,Mumbai,Instagram,Android
5382,21-04-2025,Hyderabad,Organic Search,Android
5383,17-11-2025,Bengaluru,Organic Search,Android
5384,06-09-2025,Mumbai,Organic Search,iOS
5385,10-07-2025,Chennai,Referral,Android
5386,01-07-2025,Mumbai,Facebook,iOS
5387,01-12-2025,Bengaluru,Facebook,Android
5388,28-07-2025,Mumbai,Instagram,Android
5389,22-01-2025,Bengaluru,Instagram,iOS
5390,15-06-2025,Hyderabad,Instagram,Android
5391,09-04-2025,Delhi,Organic Search,iOS
5392,27-07-2025,Chennai,Instagram,Android
5393,08-01-2025,Delhi,Organic Search,Android
5394,09-07-2025,Delhi,Google Ads,iOS
5395,24-06-2025,Delhi,Referral,Android
5396,30-09-2025,Bengaluru,Instagram,Android
5397,17-01-2025,Bengaluru,Instagram,Android
5398,31-03-2025,Chennai,Organic Search,Android
5399,21-05-2025,Bengaluru,Instagram,Android
5400,25-05-2025,Pune,Instagram,Android
5401,15-06-2025,Bengaluru,Instagram,iOS
5402,03-12-2025,Bengaluru,Instagram,Android
5403,19-03-2025,Bengaluru,Instagram,Android
5404,19-09-2025,Hyderabad,Facebook,iOS
5405,12-06-2025,Chennai,Google Ads,iOS
5406,14-01-2025,Pune,Facebook,Android
5407,27-08-2025,Bengaluru,Instagram,Android
5408,13-03-2025,Chennai,Organic Search,Android
5409,23-05-2025,Mumbai,Referral,Android
5410,06-11-2025,Hyderabad,Instagram,Android
5411,10-10-2025,Bengaluru,Google Ads,iOS
5412,26-09-2025,Pune,Instagram,Android
5413,29-08-2025,Hyderabad,Referral,Android
5414,02-09-2025,Pune,Referral,Android
5415,12-06-2025,Hyderabad,Organic Search,Android
5416,01-03-2025,Mumbai,Instagram,Android
5417,06-01-2025,Chennai,Google Ads,iOS
5418,16-07-2025,Hyderabad,Instagram,Android
5419,27-02-2025,Delhi,Google Ads,Android
5420,01-11-2025,Mumbai,Google Ads,Android
5421,05-08-2025,Delhi,Instagram,Android
5422,26-01-2025,Mumbai,Referral,Android
5423,30-10-2025,Delhi,Google Ads,Android
5424,05-01-2025,Delhi,Organic Search,Android
5425,20-01-2025,Pune,Instagram,iOS
5426,17-07-2025,Hyderabad,Organic Search,Android
5427,28-02-2025,Hyderabad,Organic Search,Android
5428,30-08-2025,Mumbai,Organic Search,Android
5429,26-05-2025,Chennai,Referral,Android
5430,30-09-2025,Pune,Organic Search,Android
5431,06-09-2025,Hyderabad,Facebook,Android
5432,14-01-2025,Hyderabad,Instagram,Android
5433,13-01-2025,Pune,Facebook,Android
5434,13-02-2025,Bengaluru,Referral,Android
5435,19-01-2025,Pune,Organic Search,Android
5436,04-03-2025,Hyderabad,Google Ads,Android
5437,27-08-2025,Chennai,Instagram,iOS
5438,03-12-2025,Bengaluru,Facebook,Android
5439,10-04-2025,Delhi,Organic Search,Android
5440,12-06-2025,Pune,Instagram,iOS
5441,02-05-2025,Delhi,Google Ads,Android
5442,13-02-2025,Bengaluru,Google Ads,Android
5443,26-12-2025,Bengaluru,Instagram,Android
5444,13-11-2025,Bengaluru,Instagram,Android
5445,25-05-2025,Mumbai,Google Ads,iOS
5446,23-11-2025,Pune,Organic Search,Android
5447,29-12-2025,Chennai,Instagram,Android
5448,19-02-2025,Chennai,Google Ads,Android
5449,06-03-2025,Delhi,Referral,Android
5450,21-12-2025,Delhi,Organic Search,Android
5451,15-10-2025,Delhi,Organic Search,Android
5452,13-06-2025,Pune,Google Ads,Android
5453,21-05-2025,Hyderabad,Organic Search,Android
5454,10-11-2025,Delhi,Instagram,Android
5455,08-05-2025,Bengaluru,Referral,iOS
5456,27-08-2025,Delhi,Facebook,iOS
5457,20-11-2025,Bengaluru,Instagram,iOS
5458,23-10-2025,Mumbai,Google Ads,Android
5459,06-07-2025,Hyderabad,Instagram,Android
5460,27-07-2025,Hyderabad,Organic Search,Android
5461,08-08-2025,Pune,Google Ads,Android
5462,09-07-2025,Pune,Facebook,Android
5463,12-12-2025,Chennai,Instagram,Android
5464,11-10-2025,Mumbai,Instagram,Android
5465,18-12-2025,Pune,Organic Search,Android
5466,25-08-2025,Bengaluru,Referral,Android
5467,13-07-2025,Mumbai,Organic Search,Android
5468,14-10-2025,Hyderabad,Instagram,Android
5469,16-09-2025,Bengaluru,Instagram,Android
5470,03-09-2025,Mumbai,Google Ads,Android
5471,16-05-2025,Hyderabad,Google Ads,Android
5472,07-10-2025,Pune,Instagram,Android
5473,28-09-2025,Bengaluru,Referral,iOS
5474,20-06-2025,Bengaluru,Google Ads,Android
5475,08-06-2025,Hyderabad,Instagram,Android
5476,20-07-2025,Bengaluru,Google Ads,Android
5477,14-02-2025,Pune,Facebook,iOS
5478,21-09-2025,Pune,Referral,Android
5479,12-03-2025,Pune,Google Ads,Android
5480,30-12-2025,Hyderabad,Google Ads,Android
5481,13-04-2025,Delhi,Instagram,Android
5482,05-05-2025,Delhi,Organic Search,Android
5483,09-11-2025,Bengaluru,Organic Search,Android
5484,13-10-2025,Pune,Facebook,Android
5485,18-08-2025,Bengaluru,Instagram,Android
5486,26-05-2025,Hyderabad,Google Ads,Android
5487,16-07-2025,Bengaluru,Facebook,Android
5488,09-08-2025,Chennai,Organic Search,Android
5489,01-03-2025,Delhi,Organic Search,iOS
5490,08-04-2025,Bengaluru,Organic Search,Android
5491,20-06-2025,Bengaluru,Instagram,Android
5492,22-06-2025,Mumbai,Organic Search,Android
5493,31-05-2025,Bengaluru,Facebook,Android
5494,16-12-2025,Chennai,Organic Search,Android
5495,02-05-2025,Delhi,Google Ads,iOS
5496,18-04-2025,Mumbai,Google Ads,Android
5497,04-01-2025,Hyderabad,Google Ads,Android
5498,03-04-2025,Hyderabad,Instagram,iOS
5499,06-01-2025,Delhi,Google Ads,iOS
5500,15-10-2025,Hyderabad,Organic Search,Android
5501,16-04-2025,Chennai,Instagram,Android
5502,26-05-2025,Bengaluru,Instagram,Android
5503,28-09-2025,Delhi,Instagram,Android
5504,06-04-2025,Mumbai,Google Ads,iOS
5505,17-08-2025,Bengaluru,Organic Search,Android
5506,21-07-2025,Hyderabad,Instagram,Android
5507,31-07-2025,Hyderabad,Instagram,Android
5508,06-01-2025,Mumbai,Organic Search,Android
5509,22-04-2025,Chennai,Organic Search,Android
5510,19-11-2025,Mumbai,Instagram,iOS
5511,16-04-2025,Delhi,Referral,Android
5512,19-05-2025,Mumbai,Facebook,Android
5513,26-10-2025,Hyderabad,Referral,iOS
5514,06-04-2025,Chennai,Google Ads,Android
5515,03-12-2025,Chennai,Organic Search,Android
5516,24-10-2025,Pune,Instagram,Android
5517,02-08-2025,Mumbai,Instagram,Android
5518,18-10-2025,Delhi,Google Ads,Android
5519,22-01-2025,Hyderabad,Google Ads,iOS
5520,12-07-2025,Bengaluru,Organic Search,Android
5521,30-05-2025,Chennai,Facebook,Android
5522,04-09-2025,Mumbai,Instagram,Android
5523,24-09-2025,Pune,Google Ads,Android
5524,08-09-2025,Delhi,Google Ads,Android
5525,03-01-2025,Delhi,Organic Search,Android
5526,12-11-2025,Hyderabad,Facebook,iOS
5527,17-03-2025,Chennai,Facebook,Android
5528,28-03-2025,Hyderabad,Referral,Android
5529,27-09-2025,Pune,Referral,Android
5530,13-08-2025,Bengaluru,Facebook,iOS
5531,18-01-2025,Bengaluru,Instagram,Android
5532,23-04-2025,Bengaluru,Organic Search,Android
5533,08-09-2025,Delhi,Referral,Android
5534,21-08-2025,Chennai,Referral,Android
5535,25-11-2025,Hyderabad,Organic Search,Android
5536,06-10-2025,Hyderabad,Organic Search,iOS
5537,21-07-2025,Pune,Organic Search,iOS
5538,24-03-2025,Bengaluru,Organic Search,Android
5539,05-05-2025,Chennai,Instagram,Android
5540,24-06-2025,Chennai,Google Ads,Android
5541,10-03-2025,Pune,Facebook,Android
5542,16-02-2025,Mumbai,Google Ads,Android
5543,13-09-2025,Chennai,Organic Search,Android
5544,03-08-2025,Chennai,Referral,Android
5545,30-01-2025,Hyderabad,Referral,Android
5546,08-10-2025,Pune,Organic Search,Android
5547,25-08-2025,Chennai,Instagram,Android
5548,05-09-2025,Chennai,Referral,Android
5549,25-01-2025,Hyderabad,Facebook,Android
5550,15-03-2025,Chennai,Google Ads,Android
5551,25-07-2025,Hyderabad,Instagram,Android
5552,10-11-2025,Mumbai,Organic Search,iOS
5553,04-04-2025,Delhi,Facebook,Android
5554,07-05-2025,Hyderabad,Organic Search,Android
5555,25-01-2025,Hyderabad,Google Ads,Android
5556,30-11-2025,Chennai,Instagram,Android
5557,21-12-2025,Hyderabad,Google Ads,Android
5558,26-04-2025,Pune,Google Ads,Android
5559,17-02-2025,Bengaluru,Organic Search,Android
5560,14-08-2025,Bengaluru,Instagram,Android
5561,23-09-2025,Mumbai,Organic Search,Android
5562,09-04-2025,Hyderabad,Organic Search,Android
5563,11-01-2025,Pune,Organic Search,Android
5564,26-03-2025,Chennai,Google Ads,Android
5565,02-08-2025,Chennai,Organic Search,iOS
5566,22-06-2025,Delhi,Google Ads,Android
5567,28-07-2025,Mumbai,Instagram,iOS
5568,05-03-2025,Pune,Instagram,Android
5569,15-09-2025,Pune,Organic Search,Android
5570,28-11-2025,Chennai,Instagram,Android
5571,01-05-2025,Delhi,Google Ads,Android
5572,25-10-2025,Chennai,Instagram,iOS
5573,23-02-2025,Delhi,Instagram,Android
5574,27-11-2025,Bengaluru,Instagram,Android
5575,29-09-2025,Pune,Organic Search,Android
5576,29-08-2025,Bengaluru,Facebook,Android
5577,31-08-2025,Chennai,Organic Search,Android
5578,18-01-2025,Mumbai,Facebook,Android
5579,06-07-2025,Hyderabad,Organic Search,Android
5580,12-12-2025,Mumbai,Google Ads,Android
5581,24-05-2025,Mumbai,Facebook,Android
5582,19-09-2025,Hyderabad,Facebook,iOS
5583,30-12-2025,Pune,Google Ads,Android
5584,27-08-2025,Bengaluru,Organic Search,Android
5585,31-10-2025,Bengaluru,Facebook,iOS
5586,25-10-2025,Pune,Organic Search,Android
5587,17-03-2025,Hyderabad,Referral,Android
5588,07-07-2025,Delhi,Instagram,Android
5589,29-11-2025,Mumbai,Facebook,Android
5590,03-09-2025,Chennai,Instagram,Android
5591,10-05-2025,Bengaluru,Facebook,Android
5592,11-11-2025,Pune,Facebook,Android
5593,10-10-2025,Chennai,Organic Search,Android
5594,20-03-2025,Hyderabad,Instagram,Android
5595,13-03-2025,Chennai,Instagram,iOS
5596,20-09-2025,Chennai,Instagram,Android
5597,10-07-2025,Mumbai,Google Ads,Android
5598,04-03-2025,Hyderabad,Organic Search,Android
5599,12-01-2025,Chennai,Organic Search,iOS
5600,21-05-2025,Bengaluru,Referral,Android
5601,11-09-2025,Hyderabad,Organic Search,Android
5602,12-02-2025,Bengaluru,Google Ads,Android
5603,17-01-2025,Pune,Instagram,Android
5604,04-03-2025,Pune,Instagram,Android
5605,10-09-2025,Delhi,Organic Search,Android
5606,19-10-2025,Pune,Referral,Android
5607,08-01-2025,Chennai,Facebook,iOS
5608,21-11-2025,Hyderabad,Google Ads,Android
5609,31-03-2025,Pune,Google Ads,Android
5610,27-07-2025,Bengaluru,Organic Search,Android
5611,19-10-2025,Chennai,Instagram,Android
5612,11-10-2025,Pune,Referral,Android
5613,28-04-2025,Mumbai,Google Ads,Android
5614,15-12-2025,Bengaluru,Instagram,iOS
5615,24-06-2025,Bengaluru,Referral,Android
5616,17-03-2025,Delhi,Google Ads,Android
5617,11-04-2025,Mumbai,Referral,Android
5618,31-05-2025,Delhi,Referral,Android
5619,27-09-2025,Pune,Google Ads,Android
5620,12-03-2025,Mumbai,Referral,Android
5621,29-06-2025,Bengaluru,Facebook,Android
5622,04-05-2025,Delhi,Instagram,Android
5623,20-10-2025,Chennai,Referral,iOS
5624,12-10-2025,Mumbai,Facebook,Android
5625,14-07-2025,Bengaluru,Instagram,Android
5626,16-08-2025,Hyderabad,Organic Search,iOS
5627,02-10-2025,Mumbai,Google Ads,iOS
5628,16-04-2025,Mumbai,Organic Search,Android
5629,21-01-2025,Pune,Organic Search,Android
5630,05-03-2025,Chennai,Google Ads,Android
5631,14-06-2025,Pune,Google Ads,Android
5632,27-01-2025,Mumbai,Google Ads,Android
5633,07-11-2025,Mumbai,Google Ads,iOS
5634,12-10-2025,Chennai,Organic Search,Android
5635,28-05-2025,Chennai,Referral,Android
5636,08-10-2025,Delhi,Instagram,Android
5637,22-11-2025,Bengaluru,Facebook,iOS
5638,15-11-2025,Bengaluru,Organic Search,Android
5639,13-06-2025,Delhi,Facebook,Android
5640,12-08-2025,Bengaluru,Referral,Android
5641,29-09-2025,Mumbai,Referral,Android
5642,26-05-2025,Delhi,Google Ads,Android
5643,22-12-2025,Delhi,Google Ads,Android
5644,30-01-2025,Bengaluru,Referral,Android
5645,14-02-2025,Hyderabad,Google Ads,Android
5646,02-10-2025,Bengaluru,Facebook,iOS
5647,03-02-2025,Pune,Referral,iOS
5648,21-05-2025,Hyderabad,Referral,Android
5649,14-11-2025,Delhi,Instagram,Android
5650,09-08-2025,Hyderabad,Instagram,Android
5651,22-12-2025,Mumbai,Instagram,iOS
5652,22-01-2025,Chennai,Google Ads,Android
5653,29-06-2025,Hyderabad,Google Ads,Android
5654,25-11-2025,Pune,Facebook,Android
5655,19-08-2025,Chennai,Instagram,Android
5656,07-02-2025,Mumbai,Google Ads,Android
5657,11-03-2025,Pune,Google Ads,Android
5658,26-04-2025,Chennai,Google Ads,Android
5659,27-08-2025,Mumbai,Google Ads,Android
5660,01-12-2025,Chennai,Instagram,Android
5661,28-05-2025,Chennai,Organic Search,iOS
5662,09-01-2025,Bengaluru,Instagram,Android
5663,15-10-2025,Pune,Facebook,Android
5664,19-02-2025,Pune,Organic Search,Android
5665,04-12-2025,Hyderabad,Google Ads,iOS
5666,05-01-2025,Pune,Organic Search,Android
5667,09-12-2025,Pune,Instagram,Android
5668,06-05-2025,Chennai,Google Ads,Android
5669,16-03-2025,Delhi,Google Ads,iOS
5670,14-06-2025,Bengaluru,Instagram,Android
5671,05-10-2025,Hyderabad,Google Ads,Android
5672,20-11-2025,Bengaluru,Google Ads,Android
5673,27-10-2025,Hyderabad,Facebook,Android
5674,17-10-2025,Mumbai,Organic Search,Android
5675,18-03-2025,Chennai,Instagram,iOS
5676,25-10-2025,Pune,Google Ads,Android
5677,17-05-2025,Pune,Google Ads,iOS
5678,16-04-2025,Delhi,Google Ads,Android
5679,05-04-2025,Bengaluru,Referral,iOS
5680,15-05-2025,Bengaluru,Google Ads,Android
5681,09-03-2025,Bengaluru,Instagram,Android
5682,27-05-2025,Pune,Referral,Android
5683,08-06-2025,Bengaluru,Organic Search,Android
5684,12-06-2025,Chennai,Google Ads,Android
5685,07-12-2025,Hyderabad,Facebook,Android
5686,08-07-2025,Pune,Instagram,Android
5687,05-12-2025,Chennai,Instagram,Android
5688,05-04-2025,Mumbai,Instagram,iOS
5689,30-06-2025,Chennai,Google Ads,Android
5690,15-10-2025,Chennai,Organic Search,iOS
5691,18-11-2025,Mumbai,Google Ads,iOS
5692,06-07-2025,Chennai,Instagram,Android
5693,18-05-2025,Hyderabad,Instagram,Android
5694,10-05-2025,Pune,Google Ads,Android
5695,13-07-2025,Delhi,Facebook,Android
5696,12-11-2025,Mumbai,Google Ads,Android
5697,30-09-2025,Pune,Google Ads,Android
5698,18-12-2025,Bengaluru,Facebook,Android
5699,24-05-2025,Hyderabad,Instagram,Android
5700,16-01-2025,Delhi,Instagram,Android
5701,29-10-2025,Hyderabad,Instagram,iOS
5702,02-09-2025,Hyderabad,Instagram,Android
5703,17-04-2025,Bengaluru,Instagram,Android
5704,29-03-2025,Delhi,Google Ads,Android
5705,09-05-2025,Hyderabad,Referral,Android
5706,07-12-2025,Bengaluru,Referral,Android
5707,04-01-2025,Mumbai,Facebook,Android
5708,23-11-2025,Bengaluru,Organic Search,Android
5709,02-11-2025,Chennai,Instagram,Android
5710,05-04-2025,Pune,Organic Search,Android
5711,28-07-2025,Bengaluru,Google Ads,Android
5712,13-08-2025,Bengaluru,Google Ads,Android
5713,14-12-2025,Bengaluru,Google Ads,Android
5714,17-11-2025,Hyderabad,Instagram,Android
5715,16-02-2025,Delhi,Organic Search,iOS
5716,30-06-2025,Bengaluru,Instagram,Android
5717,16-04-2025,Bengaluru,Google Ads,Android
5718,18-07-2025,Chennai,Google Ads,Android
5719,16-04-2025,Chennai,Instagram,iOS
5720,07-10-2025,Mumbai,Instagram,iOS
5721,17-09-2025,Mumbai,Instagram,Android
5722,18-04-2025,Chennai,Instagram,Android
5723,19-01-2025,Delhi,Organic Search,Android
5724,23-10-2025,Mumbai,Google Ads,Android
5725,02-11-2025,Pune,Instagram,Android
5726,20-06-2025,Pune,Facebook,Android
5727,27-11-2025,Delhi,Organic Search,Android
5728,14-07-2025,Chennai,Instagram,Android
5729,12-01-2025,Mumbai,Instagram,Android
5730,14-07-2025,Bengaluru,Organic Search,iOS
5731,10-10-2025,Chennai,Instagram,iOS
5732,01-07-2025,Mumbai,Google Ads,Android
5733,01-11-2025,Delhi,Instagram,Android
5734,24-05-2025,Pune,Organic Search,iOS
5735,12-11-2025,Delhi,Organic Search,Android
5736,01-07-2025,Mumbai,Organic Search,Android
5737,30-01-2025,Delhi,Google Ads,Android
5738,25-03-2025,Mumbai,Google Ads,Android
5739,15-06-2025,Mumbai,Instagram,Android
5740,11-10-2025,Delhi,Organic Search,Android
5741,08-10-2025,Hyderabad,Organic Search,Android
5742,06-04-2025,Bengaluru,Google Ads,Android
5743,23-09-2025,Chennai,Facebook,Android
5744,25-10-2025,Pune,Instagram,iOS
5745,23-10-2025,Bengaluru,Google Ads,Android
5746,13-08-2025,Chennai,Facebook,Android
5747,29-11-2025,Chennai,Google Ads,Android
5748,27-12-2025,Pune,Google Ads,Android
5749,11-02-2025,Bengaluru,Instagram,Android
5750,30-10-2025,Pune,Organic Search,Android
5751,03-09-2025,Mumbai,Organic Search,iOS
5752,27-07-2025,Pune,Organic Search,iOS
5753,25-08-2025,Delhi,Referral,Android
5754,22-01-2025,Hyderabad,Google Ads,iOS
5755,04-07-2025,Hyderabad,Instagram,Android
5756,30-08-2025,Hyderabad,Organic Search,iOS
5757,29-12-2025,Bengaluru,Facebook,iOS
5758,10-10-2025,Bengaluru,Facebook,Android
5759,10-02-2025,Mumbai,Facebook,iOS
5760,02-12-2025,Hyderabad,Organic Search,Android
5761,11-06-2025,Mumbai,Instagram,Android
5762,09-06-2025,Hyderabad,Instagram,iOS
5763,30-03-2025,Bengaluru,Facebook,Android
5764,18-11-2025,Delhi,Organic Search,Android
5765,12-01-2025,Delhi,Facebook,Android
5766,14-03-2025,Delhi,Google Ads,iOS
5767,17-03-2025,Pune,Google Ads,Android
5768,12-12-2025,Delhi,Referral,Android
5769,20-07-2025,Chennai,Referral,Android
5770,10-01-2025,Hyderabad,Facebook,iOS
5771,18-12-2025,Delhi,Instagram,Android
5772,14-08-2025,Chennai,Organic Search,iOS
5773,25-06-2025,Chennai,Facebook,iOS
5774,03-10-2025,Chennai,Referral,Android
5775,08-02-2025,Mumbai,Instagram,Android
5776,01-03-2025,Mumbai,Google Ads,Android
5777,07-03-2025,Chennai,Organic Search,Android
5778,17-11-2025,Pune,Instagram,Android
5779,04-05-2025,Delhi,Google Ads,iOS
5780,13-06-2025,Hyderabad,Google Ads,iOS
5781,08-06-2025,Pune,Referral,Android
5782,26-02-2025,Bengaluru,Instagram,Android
5783,19-03-2025,Mumbai,Instagram,Android
5784,13-07-2025,Delhi,Organic Search,Android
5785,12-10-2025,Delhi,Facebook,Android
5786,15-01-2025,Bengaluru,Instagram,iOS
